RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
6049,270093000,111,LANKFORD AVE,,3.0 Multi-Family,Taxable,R-A,,LOT A,0.498,10650
6050,270093100,109,LANKFORD AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT B,0.429,10708
6051,270096000,1200,6TH ST SE,,3.0 Multi-Family,Taxable,R-A,,LOT,0.745,11210
6052,270097000,1202,6TH ST SE,,3.0 Multi-Family,Taxable,R-A,,LOT,1.05,11294
6053,270098000,501,STONEHENGE AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 1 BK B SEC 3 IX ADDITION,0.181,11387
6054,270099000,503,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK B SEC 3 IX ADD,0.13,11438
6055,270100000,505,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 3 BK B SEC 3 IX ADDITION,0.13,11468
6056,270101000,507,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 BK B SEC 3 IX ADDITION,0.13,11496
6057,270102000,509,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 BK B SEC 3 IX ADDITION,0.13,11526
6058,270103000,511,STONEHENGE AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 6 BK B SEC 3 IX ADDITION,0.13,11577
6059,270106000,514,STONEHENGE AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 9 BK A SEC 3 IX ADDITION,0.101,11720
6060,270107000,512,STONEHENGE AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 8 BK A SEC 3 IX ADDITION,0.101,11698
6061,270108000,510,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 7 BK A SEC 3 IX ADDITION,0.1,11665
6062,270109000,508,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 6 BK A SEC 3 IX ADDITION,0.101,11640
6063,270110000,506,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 5 BK A SEC 3 IX ADDITION,0.097,11611
6064,270111000,504,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 4 BK A SEC 3 IX ADDITION,0.101,11579
6065,270112000,502,STONEHENGE AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 3 BK A SEC 3 IX ADD,0.101,11548
6066,270113000,503,ROCKLAND AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 17 BK A SEC 3 IX ADDITION,0.101,11619
6067,270113100,500,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 2 BK A SEC 3 IX ADDITION,0.101,11523
6068,270114000,498,STONEHENGE AVE,,1.0 Residential (Urban),Taxable,R-A,,NEW LOT 1 BK A SEC 3 IX ADD,0.151,11509
6069,270115000,501,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 18&PT ST BK A SEC 3 IX ADD,0.154,11590
6070,270116000,505,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 16 BK A SEC 3 IX ADDITION,0.09,11651
6071,270117000,507,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 15 BK A SEC 3 IX ADDITION,0.097,11679
6072,270118000,509,ROCKLAND AVE,,3.0 Multi-Family,Taxable,R-A,,LOT 14 BK A SEC 3 IX ADDITION,0.097,11711
6073,270119000,511,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 13 BK A SEC 3 IX ADDITION,0.097,11733
6074,270120000,513,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 12 BK A SEC 3 IX ADDITION,0.097,11754
6075,270121000,515,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 11 BK A SEC 3 IX ADDITION,0.097,11784
6076,270122000,517,ROCKLAND AVE,,1.0 Residential (Urban),Taxable,R-A,,LOT 10 BK A SEC 3 IX ADDITION,0.097,11817
6077,280001000,240,W MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT & PAR Y,0.97,6861
6080,280010000,200,W MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 41,0.43,6869
6081,280012000,201,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.06,7068
6082,280013000,109-111,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 44,0.09,7120
6083,280016000,118-120,W MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,MAIN AND SECOND OF CHARLOTTESVILLE CONDOMINIUM,0.14,17311
6084,280016001,118,W MAIN ST,A,4.0 Commercial & Industrial,Taxable,DX,,UNIT A MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6085,280016002,118,W MAIN ST,B,4.0 Commercial & Industrial,Taxable,DX,,UNIT B MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6086,280016003,118,W MAIN ST,C,1.0 Residential (Urban),Taxable,DX,,UNIT C MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6087,280016004,118,W MAIN ST,D,1.0 Residential (Urban),Taxable,DX,,UNIT D MAIN AND SECOND OF CHARLOTTESVILLE CONDOMINIUM,0,17311
6088,280016005,118,W MAIN ST,E,1.0 Residential (Urban),Taxable,DX,,UNIT E MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6089,280016006,118,W MAIN ST,F,1.0 Residential (Urban),Taxable,DX,,UNIT F MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6090,280016007,118,W MAIN ST,G,1.0 Residential (Urban),Taxable,DX,,UNIT G MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6091,280016008,118,W MAIN ST,H,1.0 Residential (Urban),Taxable,DX,,UNIT H MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6092,280016009,118,W MAIN ST,I,1.0 Residential (Urban),Taxable,DX,,UNIT I MAIN AND SECOND OF CHARLOTTESVILLE CONDO,0,17311
6093,280016100,108,2ND ST SW,,4.0 Commercial & Industrial,Taxable,DX,,LOT Y,0.05,17202
6094,280018000,112,W MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOTS,0.35,6958
6095,280019000,100-106,W MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT & PARCEL X,0.42,6984
6096,280020000,100,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT A,0.11,7021
6097,280020100,101,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT B,0.08,7197
6098,280021000,102,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.04,7029
6099,280022000,104-106,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.09,7042
6100,280023000,110-112,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.24,7047
6101,280024000,114,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 27,0.04,7063
6102,280025000,118,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.07,7078
6103,280026000,120,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.07,7091
6104,280026100,109,2ND ST SE,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.03,7199
6105,280027000,122,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 37,0.06,7104
6106,280028000,115,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.16,7213
6107,280031000,201,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOTS 1& 2,0.27,7272
6108,280034000,208,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,"LOTS A2,B3B & C",0.23,7141
6109,280035000,212,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.14,7162
6110,280036000,214,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.08,7171
6111,280036200,215-217,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.067,7346
6112,280036300,0,3RD ST SE,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL X,0.03,7309
6115,2800371C0,221,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.05,7330
6116,280037A00,222,E MAIN ST,A,4.0 Commercial & Industrial,Taxable,DX,,UNIT A2 WILLIAMS PENTAGRAM CON,0.14,7178
6117,280037A10,220,E MAIN ST,A1,4.0 Commercial & Industrial,Taxable,DX,,UNIT A1 WILLIAMS PENTAGRAM CON,0,7178
6118,280037B00,101,3RD ST SE,,4.0 Commercial & Industrial,Taxable,DX,,UNIT B WILLIAMS PENTAGRAM COND,0,7178
6119,280037C00,101,3RD ST SE,,4.0 Commercial & Industrial,Taxable,DX,,UNIT C WILLIAMS PENTAGRAM COND,0,7178
6121,280040000,300-308,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 34 & LOT,0.53,7232
6122,280041000,310,E MAIN ST,,7.3 Exempt Local,Exempt,DX,,LOT,0.13,7249
6123,280042000,316,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 52,0.15,7259
6124,280043000,320,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOTS A & B,0.17,7266
6125,280044000,322,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.06,7275
6126,280045000,400,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.09,7308
6127,280046000,404,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 32,0.08,7319
6128,280047000,406,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.06,7329
6129,280048000,410,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.07,7339
6130,280049000,414,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.07,7348
6131,280050000,416-418,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.09,7358
6132,280051000,420,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL 1,0.09,7374
6133,280051A00,103-105,5TH ST SE,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL 2,0.04,7511
6134,280051B00,107-119,5TH ST SE,,4.0 Commercial & Industrial,Taxable,DX,,LOT 3,0.16,7543
6135,280052000,422,E MAIN ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.05,7390
6136,280058000,401-407,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.21,7510
6137,280060000,0,4TH ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL B THE KING BLDG CONDO,0.16,7706
6138,280060100,300,4TH ST SE,,3.0 Multi-Family,Taxable,NX-10,,LOTS & STRIP,0.325,7849
6139,2800601A0,410,E WATER ST,100,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #100 KING BLD CONDO,0,7667
6140,2800601B0,410,E WATER ST,200,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #200 KING BLD CONDO,0,7667
6141,2800601C0,410,E WATER ST,300,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #300 KING BLD CONDO,0,7667
6142,2800601D0,410,E WATER ST,400,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #400 KING BLD CONDO,0,7667
6143,2800601E0,410,E WATER ST,404,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #404 KING BLD CONDO,0,7667
6144,2800601F0,410,E WATER ST,406,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #406 KING BLD CONDO,0,7667
6145,2800601G0,414,E WATER ST,900,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #900 KING BLD CONDO,0,7667
6146,2800601H0,410,E WATER ST,500,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #500 KING BLD CONDO,0,7667
6147,2800601I0,410,E WATER ST,600,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #600 KING BLD CONDO,0,7667
6148,2800601J0,410,E WATER ST,700,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #700 KING BLD CONDO,0,7667
6149,2800601K0,418,E WATER ST,800,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL A #800 KING BLD CONDO,0,7667
6150,280060200,400,E WATER ST,A-B,4.0 Commercial & Industrial,Taxable,NX-10,,PARCEL C THE KING BLDG CONDO,0.03,7660
6151,280061000,200,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,WATER STREET PARKING GARAGE,0,7448
6152,280061100,0,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,WATER STREET PARKING GARAGE,0,7448
6153,280061101,200,E WATER ST,C-15,4.0 Commercial & Industrial,Taxable,DX,,UNIT C-15 WSPG CONDO,0,7448
6154,280061200,200,E WATER ST,,7.3 Exempt Local,Exempt,DX,,WATER STREET PARKING CENTER,0,7448
6155,280061300,200,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,WATER STREET PARKING GARAGE,0,7448
6156,280061400,200,E WATER ST,C-1,4.0 Commercial & Industrial,Taxable,DX,,COMM UNITS C-1 THRU C-8,0,7448
6157,280061500,200,E WATER ST,C216,4.0 Commercial & Industrial,Taxable,DX,,COMM UNIT C-9 WSPG CONDO,0,7448
6158,280061600,300,E WATER ST,C300,4.0 Commercial & Industrial,Taxable,DX,,COMM #C-10 WSPG CONDO,0,7448
6159,280061700,200,E WATER ST,C-11,4.0 Commercial & Industrial,Taxable,DX,,"COMM #C-11,C-12,C-13,C-14",0,7448
6160,280061800,200,E WATER ST,C-16,4.0 Commercial & Industrial,Taxable,DX,,COMM UNIT C-16,0,7448
6161,280061900,314,E WATER ST,17/18,4.0 Commercial & Industrial,Taxable,DX,,UNITS C-17 & C-18,0,7448
6162,280061A00,200,E WATER ST,,7.3 Exempt Local,Exempt,DX,,WATER STREET PARKING GARAGE,0,7448
6163,280062000,100,E WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.992,7314
6164,280069000,101,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 53 & LOT,0.167,7437
6165,280071000,207,1ST ST S,,7.3 Exempt Local,Exempt,DX,,LOT,0.113,7316
6166,280072000,200,2ND ST SW,,7.3 Exempt Local,Exempt,DX,,PT LOT 54,0.25,7216
6167,280073000,0,2ND ST SW,,7.3 Exempt Local,Exempt,DX,,LOT,0.143,7262
6168,280074000,210,2ND ST SW,,7.3 Exempt Local,Exempt,DX,,PT LOT 54,0.158,7337
6169,280075000,212,2ND ST SW,,7.3 Exempt Local,Exempt,DX,,LOT,0.149,7399
6170,280076000,213,2ND ST SW,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 55,0.09,7355
6171,280077000,209,2ND ST SW,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.09,7292
6172,280078000,205,2ND ST SW,,4.0 Commercial & Industrial,Taxable,DX,,LOT 2,0.11,7243
6173,280079000,200,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.13,7177
6174,280080000,210,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT 1,0.11,7153
6175,280080100,214,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT A,0.04,7139
6179,280084000,216-218,W WATER ST,,4.0 Commercial & Industrial,Taxable,DX,,WATERHOUSE CONDO COMMON AREA,0.6532,7075
6180,280084100,250,W MAIN ST,101,4.0 Commercial & Industrial,Taxable,DX,,UNIT 101 LEWIS & CLARKE CONDO,0,7010
6181,280084101,250,W MAIN ST,501,1.0 Residential (Urban),Taxable,DX,,UNIT 5B/501 LEWIS & CLARKE,0,7010
6182,280084110,250,W MAIN ST,503,1.0 Residential (Urban),Taxable,DX,,UNIT 5C/503 LEWIS & CLARKE,0,7010
6183,280084120,250,W MAIN ST,504,1.0 Residential (Urban),Taxable,DX,,UNIT 5D/504 LEWIS & CLARKE,0,7010
6184,280084130,250,W MAIN ST,505,1.0 Residential (Urban),Taxable,DX,,UNIT 5E/505 LEWIS & CLARKE,0,7010
6185,280084140,250,W MAIN ST,602,1.0 Residential (Urban),Taxable,DX,,UNIT 6A/602 LEWIS & CLARKE,0,7010
6186,280084150,250,W MAIN ST,601,1.0 Residential (Urban),Taxable,DX,,UNIT 6B/601 LEWIS & CLARKE,0,7010
6187,280084160,250,W MAIN ST,603,1.0 Residential (Urban),Taxable,DX,,UNIT 6F/603 LEWIS & CLARKE,0,7010
6188,280084170,250,W MAIN ST,604,1.0 Residential (Urban),Taxable,DX,,UNIT 6G/604 LEWIS & CLARKE,0,7010
6189,280084180,250,W MAIN ST,702,1.0 Residential (Urban),Taxable,DX,,UNIT 7A/702 LEWIS & CLARKE,0,7010
6190,280084190,250,W MAIN ST,701,1.0 Residential (Urban),Taxable,DX,,UNIT 7B/701 LEWIS & CLARKE,0,7010
6191,2800841A0,250,W MAIN ST,102,4.0 Commercial & Industrial,Taxable,DX,,UNIT 102  LEWIS & CLARKE CONDO,0,7010
6192,2800841B0,250,W MAIN ST,103,4.0 Commercial & Industrial,Taxable,DX,,UNIT 103 LEWIS & CLARKE CONDO,0,7010
6193,2800841C0,250,W MAIN ST,104,4.0 Commercial & Industrial,Taxable,DX,,UNIT 104 LEWIS & CLARKE CONDO,0,7010
6194,280084200,250,W MAIN ST,201,4.0 Commercial & Industrial,Taxable,DX,,UNIT 201 LEWIS & CLARKE CONDO,0,7010
6195,280084201,250,W MAIN ST,703,3.0 Multi-Family,Taxable,DX,,UNIT 7F/703 LEWIS & CLARKE,0,7010
6196,280084210,250,W MAIN ST,704,1.0 Residential (Urban),Taxable,DX,,UNIT 7G/704 LEWIS & CLARKE,0,7010
6197,280084220,250,W MAIN ST,802,1.0 Residential (Urban),Taxable,DX,,UNIT 8A/802 LEWIS & CLARKE,0,7010
6198,280084230,250,W MAIN ST,801,1.0 Residential (Urban),Taxable,DX,,UNIT 8B/801 LEWIS & CLARKE,0,7010
6199,280084240,250,W MAIN ST,803,1.0 Residential (Urban),Taxable,DX,,UNIT 8F/803 LEWIS & CLARKE,0,7010
6200,280084250,250,W MAIN ST,804,1.0 Residential (Urban),Taxable,DX,,UNIT 8G/804 LEWIS & CLARKE,0,7010
6201,280084260,250,W MAIN ST,901,1.0 Residential (Urban),Taxable,DX,,PENTHS 1/901 LEWIS & CLARKE,0,7010
6202,280084270,250,W MAIN ST,902,1.0 Residential (Urban),Taxable,DX,,PENTHS 2/902 LEWIS & CLARKE,0,7010
6203,2800842A0,250,W MAIN ST,202,4.0 Commercial & Industrial,Taxable,DX,,UNIT 202 LEWIS & CLARKE CONDO,0,7010
6204,2800842B0,250,W MAIN ST,203,4.0 Commercial & Industrial,Taxable,DX,,UNIT 203 LEWIS & CLARKE CONDO,0,7010
6205,280084300,250,W MAIN ST,300,4.0 Commercial & Industrial,Taxable,DX,,SPACE 3/300 LEWIS & CLARKE CO,0,7010
6206,280084400,250,W MAIN ST,402,1.0 Residential (Urban),Taxable,DX,,UNIT 4A/402 LEWIS & CLARKE,0,7010
6207,280084500,250,W MAIN ST,401,1.0 Residential (Urban),Taxable,DX,,UNIT 4B/401 LEWIS & CLARKE,0,7010
6208,280084600,250,W MAIN ST,403,1.0 Residential (Urban),Taxable,DX,,UNIT 4C/403 LEWIS & CLARKE,0,7010
6209,280084700,250,W MAIN ST,404,1.0 Residential (Urban),Taxable,DX,,UNIT 4D/404 LEWIS & CLARKE,0,7010
6210,280084800,250,W MAIN ST,405,1.0 Residential (Urban),Taxable,DX,,UNIT 4E/405 LEWIS & CLARKE,0,7010
6211,280084900,250,W MAIN ST,502,1.0 Residential (Urban),Taxable,DX,,UNIT 5A/502 LEWIS & CLARK,0,7010
6212,280084A00,216,W WATER ST,C-101,4.0 Commercial & Industrial,Taxable,DX,,UNIT C-101 WATERHOUSE CONDO,0,7075
6213,280084B00,216,W WATER ST,C-102,4.0 Commercial & Industrial,Taxable,DX,,UNIT C-102 WATERHOUSE CONDO,0,7075
6214,280084C00,216,W WATER ST,C-103,4.0 Commercial & Industrial,Taxable,DX,,UNIT C-103 WATERHOUSE CONDO,0,7075
6215,280084D00,216,W WATER ST,C-104,4.0 Commercial & Industrial,Taxable,DX,,UNIT C-104 WATERHOUSE CONDO,0,7075
6216,280084E00,218,W WATER ST,EH-2,4.0 Commercial & Industrial,Taxable,DX,,UNIT EH-2 WATERHOUSE CONDO,0,7075
6217,280084F00,218,W WATER ST,C-300,4.0 Commercial & Industrial,Taxable,DX,,UNITC-300 WATERHOUSE CONDO,0,7075
6218,280084G00,218,W WATER ST,C-400,4.0 Commercial & Industrial,Taxable,DX,,UNITC-400 WATERHOUSE CONDO,0,7075
6219,280084H00,218,W WATER ST,C-500,4.0 Commercial & Industrial,Taxable,DX,,UNITC-500 WATERHOUSE CONDO,0,7075
6220,280084I00,218,W WATER ST,601,1.0 Residential (Urban),Taxable,DX,,UNIT 601 WATERHOUSE CONDO,0,7075
6221,280084J00,218,W WATER ST,602,1.0 Residential (Urban),Taxable,DX,,UNIT 602 WATERHOUSE CONDO,0,7075
6222,280084K00,218,W WATER ST,604,1.0 Residential (Urban),Taxable,DX,,UNIT 604 WATERHOUSE CONDO,0,7075
6223,280084K10,218,W WATER ST,603,1.0 Residential (Urban),Taxable,DX,,UNIT 603 WATERHOUSE CONDO,0,7075
6224,280084L00,218,W WATER ST,605,1.0 Residential (Urban),Taxable,DX,,UNIT 605 WATERHOUSE CONDO,0,7075
6225,280084M00,218,W WATER ST,606,1.0 Residential (Urban),Taxable,DX,,UNIT 606 WATERHOUSE CONDO,0,7075
6226,280084N00,218,W WATER ST,608,1.0 Residential (Urban),Taxable,DX,,UNIT 608 WATERHOUSE CONDO,0,7075
6227,280084O00,218,W WATER ST,600,1.0 Residential (Urban),Taxable,DX,,UNIT 600 WATERHOUSE CONDO,0,7075
6228,280084P00,218,W WATER ST,703,1.0 Residential (Urban),Taxable,DX,,UNIT 703 WATERHOUSE CONDO,0,7075
6229,280084Q00,218,W WATER ST,704,1.0 Residential (Urban),Taxable,DX,,UNIT 704 WATERHOUSE CONDO,0,7075
6230,280084R00,218,W WATER ST,705,1.0 Residential (Urban),Taxable,DX,,UNIT 705 WATERHOUSE CONDO,0,7075
6232,280084S10,218,W WATER ST,707,1.0 Residential (Urban),Taxable,DX,,UNIT 707 WATERHOUSE CONDO,0,7075
6233,280084T00,218,W WATER ST,708,1.0 Residential (Urban),Taxable,DX,,UNIT 708 WATERHOUSE CONDO,0,7075
6234,280084U00,218,W WATER ST,801,1.0 Residential (Urban),Taxable,DX,,UNIT 801 WATERHOUSE CONDO,0,7075
6235,280084V00,218,W WATER ST,802,1.0 Residential (Urban),Taxable,DX,,UNIT 802 WATERHOUSE CONDO,0,7075
6236,280084W00,218,W WATER ST,803,1.0 Residential (Urban),Taxable,DX,,UNIT 803 WATERHOUSE CONDO,0,7075
6237,280084X00,218,W WATER ST,804,1.0 Residential (Urban),Taxable,DX,,UNIT 804 WATERHOUSE CONDO,0,7075
6238,280089000,250,W MAIN ST,,1.0 Residential (Urban),Taxable,DX,,LEWIS & CLARK COMMON AREA,1.1318,7010
6239,280093000,100,RIDGE ST,,3.0 Multi-Family,Taxable,DX,,2.118 ACRES MIDWAY,2.32,7123
6240,280094000,226,W SOUTH ST,,3.0 Multi-Family,Taxable,DX,,LOT,0.28,7297
6241,280095000,220-222,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,PT LOT 121,0.26,7338
6242,280096000,218,W SOUTH ST,,3.0 Multi-Family,Taxable,DX,,LOT,0.23,7373
6243,280097000,214,W SOUTH ST,,3.0 Multi-Family,Taxable,DX,,LOT,0.22,7405
6244,280098000,208,W SOUTH ST,,3.0 Multi-Family,Taxable,DX,,LOT & PARCEL X,0.17,7436
6245,280099000,204,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.17,7469
6246,280100000,200,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.28,7498
6247,280101000,108-10,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.1,7536
6248,280102000,100,W SOUTH ST,1-A,4.0 Commercial & Industrial,Taxable,DX,,UNIT 1-A SOUTH ST WEST CONDO,0.16,7588
6249,280102100,106,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,PARCEL 102-B,0.13,7558
6250,280102210,100,W SOUTH ST,1-B,4.0 Commercial & Industrial,Taxable,DX,,UNIT 1-B SOUTH ST WEST CONDO,0.16,7588
6251,280102220,100,W SOUTH ST,1-C,4.0 Commercial & Industrial,Taxable,DX,,UNIT 1-C SOUTH ST WEST CONDO,0,7588
6252,280102230,100,W SOUTH ST,2-A,4.0 Commercial & Industrial,Taxable,DX,,UNIT 2-A SOUTH ST WEST CONDO,0.16,7588
6253,280102240,100,W SOUTH ST,3-A,4.0 Commercial & Industrial,Taxable,DX,,UNIT 3-A SOUTH ST WEST CONDO,0.16,7588
6254,280102250,100,W SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,BSMT UNIT-SOUTH ST WEST CONDO,0,7588
6255,280103000,0,GARRETT ST,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.45,7453
6256,280104000,100,E SOUTH ST,,4.0 Commercial & Industrial,Taxable,DX,,LOT,0.17,7640
6257,280105000,310,2ND ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,PT LOT 42,0.27,7751
6258,280107000,320,2ND ST SE,,4.0 Commercial & Industrial,Taxable,NX-10,,LOT,0.329,7791
6259,280111000,200,GARRETT ST,,1.0 Residential (Urban),Taxable,NX-10,,THE GLEASON CONDOS COMMON AREA,0.89,7878
6260,280111401,200,GARRETT ST,401,1.0 Residential (Urban),Taxable,NX-10,,UNIT 401 THE GLEASON CONDO,0,7878
6261,280111402,200,GARRETT ST,402,1.0 Residential (Urban),Taxable,NX-10,,UNIT 402 THE GLEASON CONDO,0,7878
6262,280111404,200,GARRETT ST,404,1.0 Residential (Urban),Taxable,NX-10,,UNIT 404 THE GLEASON CONDO,0,7878
6263,280111405,200,GARRETT ST,405,1.0 Residential (Urban),Taxable,NX-10,,UNIT 405 THE GLEASON CONDO,0,7878
6264,280111406,200,GARRETT ST,406,1.0 Residential (Urban),Taxable,NX-10,,UNIT 406 THE GLEASON CONDO,0,7878
6265,280111407,200,GARRETT ST,407,1.0 Residential (Urban),Taxable,NX-10,,UNIT 407 THE GLEASON CONDO,0,7878
6266,280111409,200,GARRETT ST,409,1.0 Residential (Urban),Taxable,NX-10,,UNIT 409 THE GLEASON CONDO,0,7878
6267,280111410,200,GARRETT ST,410,1.0 Residential (Urban),Taxable,NX-10,,UNIT 410 THE GLEASON CONDO,0.0273,7878
6268,280111411,200,GARRETT ST,411,1.0 Residential (Urban),Taxable,NX-10,,UNIT 411 THE GLEASON CONDO,0,7878
6269,280111412,200,GARRETT ST,412,1.0 Residential (Urban),Taxable,NX-10,,UNIT 412 THE GLEASON CONDO,0,7878
6270,280111414,200,GARRETT ST,414,1.0 Residential (Urban),Taxable,NX-10,,UNIT 414 THE GLEASON CONDO,0,7878
6271,280111415,200,GARRETT ST,415,1.0 Residential (Urban),Taxable,NX-10,,UNIT 415 THE GLEASON CONDO,0,7878
6272,280111501,200,GARRETT ST,501,1.0 Residential (Urban),Taxable,NX-10,,UNIT 501 THE GLEASON CONDO,0,7878
6273,280111502,200,GARRETT ST,502,1.0 Residential (Urban),Taxable,NX-10,,UNIT 502 THE GLEASON CONDO,0,7878
6274,280111504,200,GARRETT ST,504,1.0 Residential (Urban),Taxable,NX-10,,UNIT 504 THE GLEASON CONDO,0,7878
